date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.05,Michigan,0.95,108,34.,21.,77.3,93.,27.6,11.,100.0,45.,64.1,44.,43.7,44.,52.8,35.,75.1,31.,29.6,0,470,161.
2023.05,Michigan,0.95,114,48.,26.,70.7,8.,67.2,25.,80.0,59.,51.0,24.,42.0,36.,80.1,54.,10.0,-,0,0,401,266.
2022.06,Michigan,0.90,43,42.,-,0,41.,42.5,27.,50.0,-,0,-,0,-,0,-,0,-,0,-10,82,323.
2019.06,Lincoln,0.92,76,30.,32.,66.6,14.,66.7,35.,70.0,15.,58.5,-,0,37.,70.4,35.,12.0,13.,70.7,0,415,233.
2018.06,Lincoln,0.93,66,55.,63.,53.3,53.,44.5,35.,80.0,-,0,-,0,-,0,31.,8.0,-,0,0,186,341.
2017.06,Lincoln,0.92,70,40.,30.,72.4,40.,48.2,53.,50.0,46.,39.7,44.,3.5,33.,64.4,30.,77.0,33.,20.3,0,376,298.
2016.06,Lincoln,0.92,69,60.,50.,62.9,30.,54.4,55.,40.0,-,0,-,0,50.,7.5,36.,6.0,-,0,-50,121,451.
2015.06,Lincoln,0.94,64,62.,60.,41.4,61.,23.6,57.,40.0,-,0,-,0,-,0,-,0,-,0,0,105,419.
2013.05,Michigan,0.97,104,78.,91.,57.4,92.,31.1,63.,60.0,69.,3.5,64.,2.5,64.,49.4,58.,12.0,-,0,0,216,255.
2012.06,Lincoln,0.94,65,24.,63.,18.9,38.,47.4,27.,70.0,43.,7.7,40.,10.7,32.,42.7,19.,102.6,7.,80.2,0,380,167.
2008.06,California,0.93,59,56.,56.,27.0,55.,24.0,47.,40.0,-,0,-,0,-,0,-,0,-,0,0,91,355.
2001.05,Michigan,1.00,108,101.,87.,64.1,-,0,-,0,-,0,-,0,51.,21.52,-,0,-,0,0,86,126.
1994.05,Michigan,0.96,58,42.,49.,-45.53,39.,49.2,52.,44.0,6.,65.18,7.,39.82,9.,122.33,-,0,-,0,0,275,41.
