Rank,University,Points
1,University Of Hertfordshire,4940.78
2,University of Bath,4502.13
3,Oxford Brookes University,3388.35
4,Loughborough University,2733.55
5,Brunel University London,2270.51
6,Cardiff University Wales,2212.11
7,University of Leeds,2145.38
8,University of Strathclyde,1895.31
9,University of Birmingham,1666.76
10,Queen's University Belfast,1299.84
11,University of Huddersfield,1166.56
12,University of Aberdeen,1052.9
13,University of Wales Trinity Saint David,1037.39
14,Swansea University,949.33
15,Liverpool John Moores University,904.6
16,Staffordshire University,870.1
17,Coventry University,766.45
18,University of Liverpool,620.4
19,University of the West of England,545.5
20,University of Sheffield,522.6
21,Manchester Metropolitan University,512.73
22,University of Central Lancashire,503.04
23,University of Southampton,458.38
24,University of Surrey,454.6
25,University of Sussex,454.0
26,University of Glasgow,398.2
27,Aston University,375.2
28,Heriot-Watt University,366.1
29,University of Manchester,346.79
30,University of Warwick,297.6
31,De Montfort University,285.0
32,Lancaster  University,271.73
33,University of Dundee,269.2
34,University of Wolverhampton,235.0
35,University of Nottingham,221.4
36,Kingston University,218.9
37,University of Leicester,189.1
38,Imperial College London,130.13
39,Sheffield Hallam University,111.4
40,University of Salford,111.1
41,University of Portsmouth,77.0
42,University of Hull,60.0
43,Birmingham City University,47.0
44,University of Sunderland,40.0
45,University College London,37.0
46,University of Ulster,32.0
47,City University London,26.0
48,University of Exeter,21.0
49,University of Brighton,20.0
50,University of Cambridge,19.0
51,University of Edinburgh,17.0
52,University of Derby,2.0
53,London South Bank University,0.0
54,Newcastle University,0.0
55,North East Wales Institute of Higher Education,0.0
56,Queen Mary University of London,0.0
57,University of Northampton,0.0
58,University of the West of Scotland,0.0
