Acceleration - Average Points,72nd,32.26,
Acceleration - Best Result,131st,21st,x1
Acceleration - Total,147th,96.78,
AutoX - Average Points,127th,25.96,
AutoX - Best Result,117th,24th,x1
AutoX - Total,158th,77.87,
Business Presentation - Average Points,124th,42.14,
Business Presentation - Best Result,127th,20th,x1
Business Presentation - Total,167th,126.41,
Cost - Average Points,83rd,60.74,
Cost - Best Result,180th,54th,x1
Cost - Total,166th,182.21,
Endurance - Average Points,52nd,84.07,
Endurance - Best Result,77th,9th,x1
Endurance - Total,125th,252.21,
Engineering Design - Average Points,78th,71.67,
Engineering Design - Best Result,161st,41st,x1
Engineering Design - Total,163rd,215.0,
Points - Average Points,81st,321.33,
Points - Total,157th,964,
Skidpad - Average Points,166th,4.17,
Skidpad - Best Result,171st,53rd,x1
Skidpad - Total,173rd,12.52,
