Acceleration - Average Points,20th,27.2,
Acceleration - Best Result,16th,10th,x1
Acceleration - Total,20th,489.58,
AutoX - Average Points,17th,34.82,
AutoX - Best Result,17th,14th,x1
AutoX - Total,18th,626.69,
Business Presentation - Average Points,29th,38.39,
Business Presentation - Best Result,26th,20th,x1
Business Presentation - Total,19th,691.09,
Cost - Average Points,22nd,59.42,
Cost - Best Result,2nd,1st,x2
Cost - Total,20th,1069.5,
Endurance - Average Points,12th,50.64,
Endurance - Best Result,13th,7th,x1
Endurance - Total,17th,911.48,
Engineering Design - Average Points,23rd,67.89,
Engineering Design - Best Result,21st,13th,x1
Engineering Design - Total,19th,1222.0,
Fuel - Average Points,14th,12.46,
Fuel - Best Result,15th,14th,x1
Fuel - Total,15th,224.26,
Points - Average Points,18th,296.56,
Points - Total,19th,5338,
Skidpad - Average Points,23rd,9.03,
Skidpad - Best Result,24th,25th,x1
Skidpad - Total,20th,162.49,
