Acceleration - Average Points,46th,42.16,
Acceleration - Best Result,72nd,8th,x1
Acceleration - Total,45th,801.06,
AutoX - Average Points,30th,71.55,
AutoX - Best Result,64th,9th,x1
AutoX - Total,39th,1359.41,
Business Presentation - Average Points,27th,55.35,
Business Presentation - Best Result,51st,4th,x1
Business Presentation - Total,48th,1051.61,
Cost - Average Points,43rd,65.95,
Cost - Best Result,36th,2nd,x1
Cost - Total,48th,1253.0,
Endurance - Average Points,71st,66.36,
Endurance - Best Result,56th,6th,x1
Endurance - Total,56th,1260.82,
Engineering Design - Average Points,36th,88.32,
Engineering Design - Best Result,49th,7th,x2
Engineering Design - Total,47th,1678.0,
Fuel - Average Points,68th,15.46,
Fuel - Best Result,72nd,7th,x1
Fuel - Total,60th,293.8,
Points - Average Points,41st,427.84,
Points - Total,49th,8129,
Skidpad - Average Points,44th,22.61,
Skidpad - Best Result,41st,4th,x1
Skidpad - Total,46th,429.58,
