Acceleration - Average Points,15th,41.61,
Acceleration - Best Result,9th,1st,x1
Acceleration - Total,6th,832.11,
AutoX - Average Points,21st,73.2,
AutoX - Best Result,5th,1st,x2
AutoX - Total,10th,1463.94,
Business Presentation - Average Points,46th,36.55,
Business Presentation - Best Result,26th,4th,x1
Business Presentation - Total,18th,730.92,
Cost - Average Points,51st,28.78,
Cost - Best Result,40th,9th,x1
Cost - Total,30th,575.65,
Endurance - Average Points,14th,135.59,
Endurance - Best Result,20th,4th,x3
Endurance - Total,6th,2711.82,
Engineering Design - Average Points,24th,85.45,
Engineering Design - Best Result,21st,5th,x2
Engineering Design - Total,7th,1709.07,
Fuel - Average Points,13th,31.49,
Fuel - Best Result,8th,2nd,x1
Fuel - Total,5th,629.8,
Points - Average Points,18th,449.7,
Points - Total,7th,8994,
Skidpad - Average Points,26th,17.96,
Skidpad - Best Result,27th,6th,x1
Skidpad - Total,14th,359.27,
