Acceleration - Average Points,59th,9.41,
Acceleration - Best Result,71st,42nd,x1
Acceleration - Total,55th,84.7,
AutoX - Average Points,57th,42.8,
AutoX - Best Result,7th,1st,x1
AutoX - Total,53rd,385.24,
Business Presentation - Average Points,52nd,34.5,
Business Presentation - Best Result,57th,20th,x1
Business Presentation - Total,53rd,310.54,
Cost - Average Points,41st,37.77,
Cost - Best Result,31st,7th,x1
Cost - Total,46th,339.96,
Endurance - Average Points,51st,67.06,
Endurance - Best Result,52nd,15th,x1
Endurance - Total,52nd,603.51,
Engineering Design - Average Points,66th,46.67,
Engineering Design - Best Result,61st,26th,x1
Engineering Design - Total,58th,420.0,
Fuel - Average Points,14th,28.6,
Fuel - Best Result,32nd,8th,x1
Fuel - Total,33rd,257.36,
Points - Average Points,54th,277.78,
Points - Total,52nd,2500,
Skidpad - Average Points,48th,11.0,
Skidpad - Best Result,56th,19th,x1
Skidpad - Total,51st,98.97,
