Acceleration - Average Points,159th,12.98,
Acceleration - Best Result,149th,28th,x1
Acceleration - Total,112th,220.63,
AutoX - Average Points,140th,20.79,
AutoX - Best Result,108th,20th,x1
AutoX - Total,105th,353.42,
Business Presentation - Average Points,78th,46.72,
Business Presentation - Best Result,70th,7th,x1
Business Presentation - Total,70th,794.23,
Cost - Average Points,177th,36.3,
Cost - Best Result,129th,19th,x1
Cost - Total,110th,617.1,
Endurance - Average Points,120th,30.64,
Endurance - Best Result,105th,16th,x1
Endurance - Total,89th,520.94,
Engineering Design - Average Points,98th,67.01,
Engineering Design - Best Result,79th,11th,x1
Engineering Design - Total,75th,1139.15,
Fuel - Average Points,117th,6.82,
Fuel - Best Result,104th,14th,x1
Fuel - Total,98th,115.9,
Points - Average Points,138th,227.12,
Points - Total,92nd,3861,
Skidpad - Average Points,142nd,6.54,
Skidpad - Best Result,130th,22nd,x1
Skidpad - Total,107th,111.22,
