Acceleration - Average Points,40th,25.48,
Acceleration - Best Result,8th,1st,x1
Acceleration - Total,41st,356.71,
AutoX - Average Points,15th,80.24,
AutoX - Best Result,46th,2nd,x3
AutoX - Total,21st,1123.38,
Business Presentation - Average Points,2nd,57.9,
Business Presentation - Best Result,2nd,1st,x3
Business Presentation - Total,10th,810.57,
Cost - Average Points,18th,48.54,
Cost - Best Result,20th,3rd,x1
Cost - Total,23rd,679.61,
Endurance - Average Points,11th,143.68,
Endurance - Best Result,9th,1st,x1
Endurance - Total,19th,2011.58,
Engineering Design - Average Points,12th,97.51,
Engineering Design - Best Result,5th,1st,x1
Engineering Design - Total,24th,1365.1,
Fuel - Average Points,66th,4.95,
Fuel - Best Result,55th,18th,x1
Fuel - Total,60th,69.31,
Points - Average Points,15th,474.29,
Points - Total,24th,6640,
Skidpad - Average Points,29th,17.43,
Skidpad - Best Result,10th,1st,x1
Skidpad - Total,30th,244.01,
