Acceleration - Average Points,90th,28.4,
Acceleration - Best Result,90th,11th,x1
Acceleration - Total,164th,56.81,
AutoX - Average Points,123rd,27.33,
AutoX - Best Result,168th,48th,x1
AutoX - Total,168th,54.66,
Business Presentation - Average Points,88th,45.63,
Business Presentation - Best Result,173rd,48th,x1
Business Presentation - Total,175th,91.26,
Cost - Average Points,194th,-1.24,
Cost - Best Result,182nd,56th,x1
Cost - Total,194th,-2.49,
Engineering Design - Average Points,40th,86.29,
Engineering Design - Best Result,153rd,35th,x1
Engineering Design - Total,170th,172.58,
Points - Average Points,154th,200.0,
Points - Total,178th,400,
Skidpad - Average Points,83rd,13.3,
Skidpad - Best Result,158th,34th,x1
Skidpad - Total,163rd,26.6,
