Acceleration - Average Points,1st,54.96,
Acceleration - Best Result,18th,5th,x1
Acceleration - Total,10th,549.55,
AutoX - Average Points,5th,59.23,
AutoX - Best Result,17th,5th,x1
AutoX - Total,13th,592.26,
Business Presentation - Average Points,24th,51.17,
Business Presentation - Best Result,11th,1st,x1
Business Presentation - Total,29th,511.67,
Cost - Average Points,26th,54.71,
Cost - Best Result,31st,6th,x1
Cost - Total,34th,547.08,
Endurance - Average Points,5th,103.74,
Endurance - Best Result,12th,2nd,x1
Endurance - Total,12th,1037.39,
Engineering Design - Average Points,11th,85.4,
Engineering Design - Best Result,27th,12th,x1
Engineering Design - Total,24th,854.0,
Fuel - Average Points,22nd,12.39,
Fuel - Best Result,33rd,11th,x1
Fuel - Total,22nd,123.86,
Points - Average Points,4th,444.3,
Points - Total,16th,4443,
Skidpad - Average Points,7th,24.54,
Skidpad - Best Result,20th,7th,x1
Skidpad - Total,14th,245.4,
