Acceleration - Average Points,1st,54.96,
Acceleration - Best Result,20th,5th,x1
Acceleration - Total,11th,549.55,
AutoX - Average Points,5th,59.23,
AutoX - Best Result,18th,5th,x1
AutoX - Total,14th,592.26,
Business Presentation - Average Points,26th,51.17,
Business Presentation - Best Result,11th,1st,x1
Business Presentation - Total,30th,511.67,
Cost - Average Points,25th,54.71,
Cost - Best Result,32nd,6th,x1
Cost - Total,34th,547.08,
Endurance - Average Points,4th,103.74,
Endurance - Best Result,12th,2nd,x1
Endurance - Total,13th,1037.39,
Engineering Design - Average Points,12th,85.4,
Engineering Design - Best Result,28th,12th,x1
Engineering Design - Total,25th,854.0,
Fuel - Average Points,21st,12.39,
Fuel - Best Result,35th,11th,x1
Fuel - Total,24th,123.86,
Points - Average Points,6th,444.3,
Points - Total,19th,4443,
Skidpad - Average Points,8th,24.54,
Skidpad - Best Result,20th,7th,x1
Skidpad - Total,14th,245.4,
