Acceleration - Average Points,17th,24.37,
Acceleration - Best Result,25th,8th,x1
Acceleration - Total,8th,706.6,
AutoX - Average Points,16th,38.21,
AutoX - Best Result,24th,8th,x1
AutoX - Total,8th,1108.14,
Business Presentation - Average Points,23rd,51.64,
Business Presentation - Best Result,27th,6th,x1
Business Presentation - Total,9th,1497.52,
Cost - Average Points,1st,76.07,
Cost - Best Result,2nd,1st,x4
Cost - Total,6th,2206.05,
Endurance - Average Points,16th,63.77,
Endurance - Best Result,31st,11th,x1
Endurance - Total,8th,1849.31,
Engineering Design - Average Points,13th,84.21,
Engineering Design - Best Result,7th,2nd,x1
Engineering Design - Total,8th,2442.0,
Fuel - Average Points,18th,14.07,
Fuel - Best Result,19th,4th,x1
Fuel - Total,8th,408.16,
Points - Average Points,11th,371.86,
Points - Total,8th,10784,
Skidpad - Average Points,10th,20.05,
Skidpad - Best Result,23rd,8th,x1
Skidpad - Total,6th,581.32,
