Rank,University,Points
1,ETH Zürich,2710.01
2,Universität Stuttgart,2534.99
3,Karlsruhe Institute of Technology,2286.12
4,Technical University of Munich,2188.3
5,TU Delft,2101.85
6,Technische Universität Dresden,2090.15
7,Fachhochschule München,1932.75
8,Westsächsische Hochschule Zwickau,1766.2
9,Technische Universität Darmstadt,1707.68
10,Duale Hochschule Baden-Württemberg Stuttgart,1597.02
11,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,1583.19
12,Technische Universiteit Eindhoven,1555.73
13,Technische Universität Bergakademie Freiberg,1522.44
14,Universidade de Lisboa - Instituto Superior Técnico,1480.78
15,Rheinisch-Westfälische Technische Hochschule Aachen,1460.51
16,Tallinn TU UAS,1436.13
17,Fachhochschule Kiel,1411.19
18,GFR DHBW Ravensburg & Oregon State University,1405.03
19,Leibniz Universität Hannover,1386.12
20,Technische Universität Hamburg,1362.09
21,Deggendorf Institute of Technology,1359.08
22,Technische Universität Wien,1329.85
23,Czech Technical University in Prague,1318.95
24,KU Leuven - Group T Campus,1308.35
25,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),1225.53
26,Hochschule Bonn-Rhein-Sieg,1223.59
27,Politecnico di Torino,1201.62
28,University of the Basque Country,1169.87
29,Norwegian University of Science and Technology,1141.6
30,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),1056.4
31,Universität Bayreuth,1022.73
32,Fachhochschule für Wirtschaft und Technik,958.01
33,Hochschule für angewandte Wissenschaften Augsburg,956.46
34,Budapest University of Technology and Economics,941.56
35,Technische Universität Kaiserslautern,922.47
36,Hochschule Esslingen,919.46
37,Slovak University of Technology in Bratislava,879.11
38,Technische Hochschule Ingolstadt,867.36
39,Technische Hochschule Köln,838.02
40,Ostfalia University of Applied Sciences,830.42
41,Hochschule RheinMain,773.56
42,Universität Siegen,752.69
43,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,719.32
44,Hochschule Aalen - Technik und Wirtschaft,709.52
45,Georg-Simon-Ohm-Hochschule Nürnberg,692.14
46,TECNUN - University of Navarra,678.99
47,Helsinki Metropolia University of Applied Sciences,657.26
48,Fachhochschule Osnabrück,656.74
49,University of Iceland,648.81
50,Aristotle University of Thessaloniki,638.33
51,Technische Universität Braunschweig,619.7
52,University of Seville,619.54
53,Università degli Studi di Roma La Sapienza,570.75
54,Universität Duisburg-Essen,566.56
55,Università degli studi di Padova,564.07
56,Technische Universität Graz,560.51
57,University of Southern Denmark,553.45
58,University of Patras,549.3
59,Ostbayerische Technische Hochschule Regensburg,546.47
60,RMIT University,544.48
61,Technische Universität Berlin,519.79
62,Chalmers University of Technology,514.43
63,Escola d'Enginyeria de Barcelona Est. EEBE,496.76
